time,open,high,low,close,tick_volume,spread,real_volume
2023-09-27 16:00:00,1891.81,1892.21,1875.49,1875.92,50872,18,0
2023-09-27 20:00:00,1875.93,1878.28,1872.57,1875.16,30648,18,0
2023-09-28 00:00:00,1875.58,1877.91,1875.23,1877.11,6091,18,0
2023-09-28 04:00:00,1877.07,1877.44,1873.56,1874.88,11482,18,0
2023-09-28 08:00:00,1874.88,1878.13,1873.74,1874.19,24452,18,0
2023-09-28 12:00:00,1874.18,1879.64,1871.82,1872.41,38949,18,0
2023-09-28 16:00:00,1872.41,1877.18,1857.69,1863.55,68441,18,0
2023-09-28 20:00:00,1863.56,1867.33,1861.01,1865.33,22843,18,0
2023-09-29 00:00:00,1864.9,1867.25,1863.81,1865.34,5432,18,0
2023-09-29 04:00:00,1865.35,1867.02,1862.93,1865.01,10847,18,0
2023-09-29 08:00:00,1865.01,1874.04,1864.47,1871.79,26286,18,0
2023-09-29 12:00:00,1871.98,1874.07,1867.56,1873.87,39492,18,0
2023-09-29 16:00:00,1873.89,1879.88,1852.25,1853.68,74104,18,0
2023-09-29 20:00:00,1853.69,1853.7,1846.34,1849.08,29281,18,0
2023-10-02 00:00:00,1847.78,1848.9,1841.56,1845.45,7484,18,0
2023-10-02 04:00:00,1845.42,1847.44,1842.36,1842.55,8681,18,0
2023-10-02 08:00:00,1842.55,1846.34,1839.22,1839.56,27647,18,0
2023-10-02 12:00:00,1839.54,1840.63,1831.1,1836.32,40413,18,0
2023-10-02 16:00:00,1836.32,1838.49,1827.16,1831.62,75994,18,0
2023-10-02 20:00:00,1831.62,1833.62,1827.54,1828.08,23034,18,0
2023-10-03 00:00:00,1828.09,1829.49,1820.39,1824.68,9975,18,0
2023-10-03 04:00:00,1824.71,1825.12,1815.22,1820.64,15366,18,0
2023-10-03 08:00:00,1820.64,1829.14,1818.18,1826.27,29933,18,0
2023-10-03 12:00:00,1826.27,1829.83,1823.69,1824.87,42786,18,0
2023-10-03 16:00:00,1824.88,1833.38,1819.27,1823.94,85693,18,0
2023-10-03 20:00:00,1823.94,1826.02,1821.94,1823.28,25718,18,0
2023-10-04 00:00:00,1821.97,1825.03,1821.9,1823.22,8204,18,0
2023-10-04 04:00:00,1823.21,1824.33,1819.66,1823.55,14172,18,0
2023-10-04 08:00:00,1823.56,1823.69,1816.7,1823.18,33717,18,0
2023-10-04 12:00:00,1823.26,1830.63,1821.09,1827.32,49857,18,0
2023-10-04 16:00:00,1827.39,1827.5,1817.12,1820.99,77330,18,0
2023-10-04 20:00:00,1820.96,1823.68,1816.58,1820.85,25714,18,0
2023-10-05 00:00:00,1821.2,1825.66,1820.66,1825.6,5780,18,0
2023-10-05 04:00:00,1825.59,1829.2,1825.59,1827.63,12218,18,0
2023-10-05 08:00:00,1827.6,1828.16,1819.75,1819.92,27963,18,0
2023-10-05 12:00:00,1819.89,1824.03,1812.97,1815.67,42198,18,0
2023-10-05 16:00:00,1815.68,1821.88,1814.15,1818.14,51900,18,0
2023-10-05 20:00:00,1818.14,1820.84,1815.88,1820.14,15392,18,0
2023-10-06 00:00:00,1819.81,1823.2,1819.77,1820.67,4622,18,0
2023-10-06 04:00:00,1820.61,1824.57,1819.68,1822.78,11306,18,0
2023-10-06 08:00:00,1822.78,1822.9,1818.61,1821.9,19456,18,0
2023-10-06 12:00:00,1821.91,1825.13,1810.43,1815.09,35535,18,0
2023-10-06 16:00:00,1815.18,1834.88,1813.9,1829.23,71264,18,0
2023-10-06 20:00:00,1829.21,1834.04,1828.78,1831.65,17384,18,0
2023-10-09 00:00:00,1846.65,1855.31,1843.34,1852.3,14080,18,0
2023-10-09 04:00:00,1852.3,1853.33,1847.32,1850.52,15206,18,0
2023-10-09 08:00:00,1850.52,1854.43,1848.03,1850.47,23103,18,0
2023-10-09 12:00:00,1850.48,1852.36,1844.97,1847.88,19825,18,0
2023-10-09 16:00:00,1847.87,1853.18,1844.22,1850.07,36836,18,0
2023-10-09 20:00:00,1850.07,1863.48,1849.97,1861.36,16088,18,0
2023-10-10 00:00:00,1860.91,1865.41,1860.3,1864.05,9688,18,0
2023-10-10 04:00:00,1864.02,1865.23,1860.78,1860.85,17063,18,0
2023-10-10 08:00:00,1860.84,1862.17,1855.17,1858.54,34424,18,0
2023-10-10 12:00:00,1858.52,1859.65,1853.0,1854.51,31830,18,0
2023-10-10 16:00:00,1854.53,1862.51,1853.1,1861.96,50019,18,0
2023-10-10 20:00:00,1861.95,1862.77,1858.12,1860.04,16755,18,0
2023-10-11 00:00:00,1859.26,1862.1,1859.24,1860.94,5080,18,0
2023-10-11 04:00:00,1860.94,1862.04,1859.44,1859.71,10550,18,0
2023-10-11 08:00:00,1859.71,1869.87,1858.6,1869.56,28124,18,0
2023-10-11 12:00:00,1869.56,1874.8,1867.31,1872.95,31336,18,0
2023-10-11 16:00:00,1873.01,1877.2,1868.17,1874.33,49057,18,0
2023-10-11 20:00:00,1874.33,1874.72,1870.81,1873.74,20392,18,0
2023-10-12 00:00:00,1874.52,1876.63,1873.81,1875.41,4148,18,0
2023-10-12 04:00:00,1875.41,1879.09,1874.48,1878.86,11892,18,0
2023-10-12 08:00:00,1878.85,1882.63,1878.4,1880.35,20450,18,0
2023-10-12 12:00:00,1880.37,1884.96,1875.33,1879.04,31910,18,0
2023-10-12 16:00:00,1879.03,1880.08,1870.68,1871.45,49983,18,0
2023-10-12 20:00:00,1871.44,1872.07,1867.89,1868.85,21621,18,0
2023-10-13 00:00:00,1867.07,1872.63,1867.02,1872.54,5988,18,0
2023-10-13 04:00:00,1872.5,1876.78,1871.33,1876.33,11188,18,0
2023-10-13 08:00:00,1876.33,1884.97,1875.69,1883.79,22127,18,0
2023-10-13 12:00:00,1883.77,1919.18,1882.47,1913.4,43783,18,0
2023-10-13 16:00:00,1913.4,1927.46,1905.57,1927.16,63594,18,0
2023-10-13 20:00:00,1927.17,1930.79,1926.82,1930.13,20189,18,0
2023-10-16 00:00:00,1926.82,1929.43,1921.16,1921.68,12109,18,0
2023-10-16 04:00:00,1921.69,1923.51,1918.05,1920.17,13415,18,0
2023-10-16 08:00:00,1920.17,1920.17,1908.2,1911.53,27044,18,0
2023-10-16 12:00:00,1911.51,1924.56,1911.24,1918.71,35607,18,0
2023-10-16 16:00:00,1918.69,1922.32,1914.48,1921.91,52568,18,0
2023-10-16 20:00:00,1921.91,1922.79,1917.9,1919.8,14129,18,0
2023-10-17 00:00:00,1919.64,1921.72,1914.43,1916.56,6167,18,0
2023-10-17 04:00:00,1916.58,1917.57,1912.39,1914.67,12235,18,0
2023-10-17 08:00:00,1914.73,1921.44,1914.22,1919.28,23034,18,0
2023-10-17 12:00:00,1919.29,1929.05,1918.89,1925.98,31489,18,0
2023-10-17 16:00:00,1925.93,1931.6,1920.86,1924.14,50833,18,0
2023-10-17 20:00:00,1924.15,1925.15,1919.16,1922.98,16753,18,0
2023-10-18 00:00:00,1923.14,1928.29,1922.88,1927.38,6441,18,0
2023-10-18 04:00:00,1927.38,1942.8,1926.88,1938.1,20001,18,0
2023-10-18 08:00:00,1938.1,1940.17,1935.12,1938.39,26136,18,0
2023-10-18 12:00:00,1938.39,1950.14,1938.3,1948.89,31113,18,0
2023-10-18 16:00:00,1948.82,1962.67,1938.19,1949.83,74982,18,0
2023-10-18 20:00:00,1949.85,1956.64,1947.67,1947.76,25425,24,0
2023-10-19 00:00:00,1947.31,1953.28,1946.92,1950.19,6705,24,0
2023-10-19 04:00:00,1950.21,1951.7,1945.19,1948.15,14462,24,0
2023-10-19 08:00:00,1948.12,1954.47,1945.55,1949.67,28403,24,0
2023-10-19 12:00:00,1949.65,1957.14,1947.86,1954.81,29499,24,0
2023-10-19 16:00:00,1954.81,1962.12,1949.79,1962.09,71729,24,0
2023-10-19 20:00:00,1962.09,1977.68,1960.85,1974.19,41717,24,0
2023-10-20 00:00:00,1974.58,1982.23,1972.45,1974.88,11977,24,0
2023-10-20 04:00:00,1974.89,1981.96,1971.96,1977.25,18584,24,0
2023-10-20 08:00:00,1977.25,1985.24,1974.08,1983.76,33400,24,0
2023-10-20 12:00:00,1983.75,1985.9,1973.25,1978.37,39988,24,0
2023-10-20 16:00:00,1978.36,1997.16,1976.59,1982.66,68723,24,0
2023-10-20 20:00:00,1982.65,1986.7,1974.28,1980.31,27858,24,0
2023-10-23 00:00:00,1972.91,1978.52,1961.54,1966.27,10604,24,0
2023-10-23 04:00:00,1966.27,1974.73,1964.36,1973.71,17438,24,0
2023-10-23 08:00:00,1973.71,1982.02,1972.71,1981.47,29910,24,0
2023-10-23 12:00:00,1981.48,1982.84,1975.3,1977.57,40561,24,0
2023-10-23 16:00:00,1977.6,1980.05,1970.09,1974.49,62875,24,0
